instrument,open,high,low,close,date
GBP_USD,1.68666,1.68756,1.68131,1.68365,2014-05-23:01:00:00+0100
GBP_USD,1.68338,1.68476,1.68233,1.68326,2014-05-25:01:00:00+0100
GBP_USD,1.68322,1.68535,1.68261,1.68441,2014-05-26:01:00:00+0100
GBP_USD,1.68440,1.68824,1.67828,1.68105,2014-05-27:01:00:00+0100
GBP_USD,1.68106,1.68157,1.66978,1.67137,2014-05-28:01:00:00+0100
GBP_USD,1.67138,1.67411,1.66930,1.67227,2014-05-29:01:00:00+0100
GBP_USD,1.67228,1.67774,1.67171,1.67554,2014-05-30:01:00:00+0100
GBP_USD,1.67675,1.67697,1.67506,1.67555,2014-06-01:01:00:00+0100
GBP_USD,1.67552,1.67616,1.67244,1.67430,2014-06-02:01:00:00+0100
GBP_USD,1.67434,1.67826,1.67311,1.67397,2014-06-03:01:00:00+0100
GBP_USD,1.67397,1.67686,1.66988,1.67390,2014-06-04:01:00:00+0100
GBP_USD,1.67391,1.68248,1.67225,1.68073,2014-06-05:01:00:00+0100
GBP_USD,1.68072,1.68460,1.67815,1.68062,2014-06-06:01:00:00+0100
GBP_USD,1.68059,1.68112,1.67968,1.68072,2014-06-08:01:00:00+0100
GBP_USD,1.68071,1.68321,1.67840,1.68032,2014-06-09:01:00:00+0100
GBP_USD,1.68031,1.68176,1.67428,1.67478,2014-06-10:01:00:00+0100
GBP_USD,1.67475,1.68105,1.67384,1.67898,2014-06-11:01:00:00+0100
GBP_USD,1.67899,1.69589,1.67898,1.69553,2014-06-12:01:00:00+0100
GBP_USD,1.69552,1.69920,1.69398,1.69691,2014-06-13:01:00:00+0100
GBP_USD,1.69738,1.69786,1.69686,1.69772,2014-06-15:01:00:00+0100
GBP_USD,1.69774,1.70107,1.69596,1.69776,2014-06-16:01:00:00+0100
GBP_USD,1.69776,1.69892,1.69374,1.69611,2014-06-17:01:00:00+0100
GBP_USD,1.69611,1.70032,1.69204,1.69977,2014-06-18:01:00:00+0100
GBP_USD,1.69978,1.70630,1.69848,1.70388,2014-06-19:01:00:00+0100
GBP_USD,1.70386,1.70607,1.70033,1.70125,2014-06-20:01:00:00+0100
GBP_USD,1.70159,1.70238,1.70152,1.70210,2014-06-22:01:00:00+0100
GBP_USD,1.70210,1.70494,1.70019,1.70245,2014-06-23:01:00:00+0100
GBP_USD,1.70245,1.70323,1.69660,1.69807,2014-06-24:01:00:00+0100
GBP_USD,1.69807,1.70048,1.69526,1.69817,2014-06-25:01:00:00+0100
GBP_USD,1.69817,1.70404,1.69713,1.70225,2014-06-26:01:00:00+0100
GBP_USD,1.70226,1.70517,1.70070,1.70396,2014-06-27:01:00:00+0100
GBP_USD,1.70349,1.70400,1.70250,1.70356,2014-06-29:01:00:00+0100
GBP_USD,1.70355,1.71154,1.70091,1.71081,2014-06-30:01:00:00+0100
GBP_USD,1.71081,1.71664,1.70962,1.71471,2014-07-01:01:00:00+0100
GBP_USD,1.71470,1.71808,1.71402,1.71607,2014-07-02:01:00:00+0100
GBP_USD,1.71607,1.71639,1.71042,1.71517,2014-07-03:01:00:00+0100
GBP_USD,1.71516,1.71796,1.71316,1.71599,2014-07-04:01:00:00+0100
GBP_USD,1.71688,1.71690,1.71496,1.71537,2014-07-06:01:00:00+0100
GBP_USD,1.71534,1.71564,1.71084,1.71333,2014-07-07:01:00:00+0100
GBP_USD,1.71332,1.71477,1.70854,1.71377,2014-07-08:01:00:00+0100
GBP_USD,1.71374,1.71617,1.70942,1.71571,2014-07-09:01:00:00+0100
GBP_USD,1.71570,1.71680,1.71050,1.71293,2014-07-10:01:00:00+0100
GBP_USD,1.71294,1.71510,1.70895,1.71122,2014-07-11:01:00:00+0100
GBP_USD,1.71225,1.71250,1.71118,1.71219,2014-07-13:01:00:00+0100
GBP_USD,1.71219,1.71442,1.70700,1.70877,2014-07-14:01:00:00+0100
GBP_USD,1.70879,1.71924,1.70594,1.71433,2014-07-15:01:00:00+0100
GBP_USD,1.71432,1.71512,1.71096,1.71384,2014-07-16:01:00:00+0100
GBP_USD,1.71383,1.71438,1.70842,1.70920,2014-07-17:01:00:00+0100
GBP_USD,1.70924,1.71176,1.70364,1.70887,2014-07-18:01:00:00+0100
GBP_USD,1.70893,1.70958,1.70777,1.70893,2014-07-20:01:00:00+0100
GBP_USD,1.70892,1.70995,1.70558,1.70684,2014-07-21:01:00:00+0100
GBP_USD,1.70685,1.70835,1.70418,1.70639,2014-07-22:01:00:00+0100
GBP_USD,1.70638,1.70955,1.70242,1.70396,2014-07-23:01:00:00+0100
GBP_USD,1.70395,1.70536,1.69664,1.69901,2014-07-24:01:00:00+0100
GBP_USD,1.69899,1.69982,1.69614,1.69780,2014-07-25:01:00:00+0100
GBP_USD,1.69777,1.69828,1.69748,1.69816,2014-07-27:01:00:00+0100
GBP_USD,1.69816,1.70010,1.69724,1.69834,2014-07-28:01:00:00+0100
GBP_USD,1.69833,1.69950,1.69332,1.69465,2014-07-29:01:00:00+0100
GBP_USD,1.69467,1.69554,1.68896,1.69089,2014-07-30:01:00:00+0100
GBP_USD,1.69089,1.69267,1.68572,1.68912,2014-07-31:01:00:00+0100
GBP_USD,1.68912,1.68916,1.68129,1.68212,2014-08-01:01:00:00+0100
GBP_USD,1.68344,1.68350,1.68168,1.68255,2014-08-03:01:00:00+0100
GBP_USD,1.68259,1.68669,1.68138,1.68660,2014-08-04:01:00:00+0100
GBP_USD,1.68660,1.68888,1.68449,1.68775,2014-08-05:01:00:00+0100
GBP_USD,1.68773,1.68834,1.68218,1.68533,2014-08-06:01:00:00+0100
GBP_USD,1.68533,1.68648,1.68234,1.68275,2014-08-07:01:00:00+0100
GBP_USD,1.68277,1.68318,1.67667,1.67753,2014-08-08:01:00:00+0100
GBP_USD,1.67795,1.67828,1.67706,1.67766,2014-08-10:01:00:00+0100
GBP_USD,1.67762,1.67958,1.67708,1.67813,2014-08-11:01:00:00+0100
GBP_USD,1.67810,1.68162,1.67572,1.68055,2014-08-12:01:00:00+0100
GBP_USD,1.68050,1.68452,1.66855,1.66881,2014-08-13:01:00:00+0100
GBP_USD,1.66885,1.66970,1.66578,1.66855,2014-08-14:01:00:00+0100
GBP_USD,1.66849,1.67018,1.66766,1.66938,2014-08-15:01:00:00+0100
GBP_USD,1.67342,1.67354,1.67133,1.67186,2014-08-17:01:00:00+0100
GBP_USD,1.67180,1.67378,1.67128,1.67224,2014-08-18:01:00:00+0100
GBP_USD,1.67227,1.67257,1.66112,1.66193,2014-08-19:01:00:00+0100
GBP_USD,1.66199,1.66828,1.65900,1.65998,2014-08-20:01:00:00+0100
GBP_USD,1.66005,1.66013,1.65638,1.65786,2014-08-21:01:00:00+0100
GBP_USD,1.65782,1.65974,1.65616,1.65725,2014-08-22:01:00:00+0100
GBP_USD,1.65483,1.65572,1.65357,1.65488,2014-08-24:01:00:00+0100
GBP_USD,1.65484,1.65983,1.65464,1.65693,2014-08-25:01:00:00+0100
GBP_USD,1.65688,1.65954,1.65393,1.65467,2014-08-26:01:00:00+0100
GBP_USD,1.65462,1.66053,1.65368,1.65755,2014-08-27:01:00:00+0100
GBP_USD,1.65763,1.66136,1.65674,1.65888,2014-08-28:01:00:00+0100
GBP_USD,1.65882,1.66135,1.65630,1.65991,2014-08-29:01:00:00+0100
GBP_USD,1.65933,1.65961,1.65864,1.65907,2014-08-31:01:00:00+0100
GBP_USD,1.65911,1.66446,1.65898,1.66143,2014-09-01:01:00:00+0100
GBP_USD,1.66138,1.66138,1.64654,1.64682,2014-09-02:01:00:00+0100
GBP_USD,1.64689,1.64974,1.64402,1.64603,2014-09-03:01:00:00+0100
GBP_USD,1.64599,1.64658,1.62874,1.62927,2014-09-04:01:00:00+0100
GBP_USD,1.62935,1.63404,1.62804,1.63270,2014-09-05:01:00:00+0100
GBP_USD,1.61681,1.62236,1.61644,1.62137,2014-09-07:01:00:00+0100
GBP_USD,1.62140,1.62330,1.60922,1.60926,2014-09-08:01:00:00+0100
GBP_USD,1.60933,1.61570,1.60598,1.61228,2014-09-09:01:00:00+0100
GBP_USD,1.61222,1.62306,1.60520,1.61989,2014-09-10:01:00:00+0100
GBP_USD,1.61993,1.62778,1.61861,1.62485,2014-09-11:01:00:00+0100
GBP_USD,1.62482,1.62720,1.62044,1.62671,2014-09-12:01:00:00+0100
GBP_USD,1.62766,1.62809,1.62539,1.62588,2014-09-14:01:00:00+0100
GBP_USD,1.62582,1.62682,1.62206,1.62254,2014-09-15:01:00:00+0100
GBP_USD,1.62261,1.63120,1.61624,1.62649,2014-09-16:01:00:00+0100
GBP_USD,1.62641,1.63584,1.62463,1.62667,2014-09-17:01:00:00+0100
GBP_USD,1.62668,1.64605,1.62516,1.64255,2014-09-18:01:00:00+0100
GBP_USD,1.64258,1.65250,1.62849,1.62875,2014-09-19:01:00:00+0100
GBP_USD,1.63062,1.63379,1.62877,1.63096,2014-09-21:01:00:00+0100
GBP_USD,1.63090,1.63721,1.63090,1.63692,2014-09-22:01:00:00+0100
GBP_USD,1.63688,1.64161,1.63028,1.63945,2014-09-23:01:00:00+0100
GBP_USD,1.63950,1.64134,1.63154,1.63255,2014-09-24:01:00:00+0100
GBP_USD,1.63261,1.63416,1.62764,1.63308,2014-09-25:01:00:00+0100
GBP_USD,1.63301,1.63328,1.62378,1.62497,2014-09-26:01:00:00+0100
GBP_USD,1.62382,1.62500,1.62121,1.62394,2014-09-28:01:00:00+0100
GBP_USD,1.62398,1.62746,1.62147,1.62416,2014-09-29:01:00:00+0100
GBP_USD,1.62411,1.62873,1.61665,1.62148,2014-09-30:01:00:00+0100
GBP_USD,1.62142,1.62524,1.61616,1.61883,2014-10-01:01:00:00+0100
GBP_USD,1.61889,1.62506,1.61128,1.61572,2014-10-02:01:00:00+0100
GBP_USD,1.61566,1.61568,1.59519,1.59687,2014-10-03:01:00:00+0100
GBP_USD,1.59573,1.59830,1.59544,1.59624,2014-10-05:01:00:00+0100
GBP_USD,1.59616,1.60992,1.59599,1.60736,2014-10-06:01:00:00+0100
GBP_USD,1.60730,1.61288,1.60259,1.60865,2014-10-07:01:00:00+0100
GBP_USD,1.60872,1.61818,1.60320,1.61621,2014-10-08:01:00:00+0100
GBP_USD,1.61624,1.62266,1.61047,1.61212,2014-10-09:01:00:00+0100
GBP_USD,1.61208,1.61358,1.60089,1.60770,2014-10-10:01:00:00+0100
GBP_USD,1.60742,1.60952,1.60619,1.60916,2014-10-12:01:00:00+0100
GBP_USD,1.60911,1.61266,1.60509,1.60641,2014-10-13:01:00:00+0100
GBP_USD,1.60648,1.60804,1.58833,1.58900,2014-10-14:01:00:00+0100
GBP_USD,1.58908,1.60697,1.58746,1.59879,2014-10-15:01:00:00+0100
GBP_USD,1.59872,1.61104,1.59414,1.60958,2014-10-16:01:00:00+0100
GBP_USD,1.60965,1.61258,1.60294,1.60919,2014-10-17:01:00:00+0100
GBP_USD,1.61049,1.61097,1.60834,1.60904,2014-10-19:01:00:00+0100
GBP_USD,1.60897,1.61800,1.60799,1.61552,2014-10-20:01:00:00+0100
GBP_USD,1.61544,1.61847,1.61070,1.61127,2014-10-21:01:00:00+0100
GBP_USD,1.61123,1.61310,1.60114,1.60436,2014-10-22:01:00:00+0100
GBP_USD,1.60440,1.60604,1.59948,1.60256,2014-10-23:01:00:00+0100
GBP_USD,1.60253,1.60988,1.60155,1.60902,2014-10-24:01:00:00+0100
GBP_USD,1.60806,1.61035,1.60806,1.60904,2014-10-26:01:00:00+0100
GBP_USD,1.60900,1.61474,1.60868,1.61242,2014-10-27:00:00:00+0000
GBP_USD,1.61243,1.61826,1.60888,1.61411,2014-10-28:00:00:00+0000
GBP_USD,1.61411,1.61620,1.60024,1.60029,2014-10-29:00:00:00+0000
GBP_USD,1.60021,1.60389,1.59502,1.59987,2014-10-30:00:00:00+0000
GBP_USD,1.59981,1.60112,1.59423,1.59966,2014-10-31:00:00:00+0000
GBP_USD,1.59665,1.59848,1.59622,1.59716,2014-11-02:00:00:00+0000
GBP_USD,1.59724,1.60283,1.59266,1.59754,2014-11-03:00:00:00+0000
GBP_USD,1.59750,1.60166,1.59656,1.60042,2014-11-04:00:00:00+0000
GBP_USD,1.60041,1.60220,1.58690,1.59633,2014-11-05:00:00:00+0000
GBP_USD,1.59640,1.60028,1.58242,1.58406,2014-11-06:00:00:00+0000
GBP_USD,1.58399,1.58870,1.57904,1.58719,2014-11-07:00:00:00+0000
GBP_USD,1.58836,1.58896,1.58703,1.58819,2014-11-09:00:00:00+0000
GBP_USD,1.58811,1.59179,1.58406,1.58496,2014-11-10:00:00:00+0000
GBP_USD,1.58497,1.59448,1.58352,1.59256,2014-11-11:00:00:00+0000
GBP_USD,1.59252,1.59408,1.57602,1.57693,2014-11-12:00:00:00+0000
GBP_USD,1.57690,1.57810,1.56942,1.57013,2014-11-13:00:00:00+0000
GBP_USD,1.57017,1.57074,1.55934,1.56681,2014-11-14:00:00:00+0000
GBP_USD,1.56847,1.56875,1.56644,1.56650,2014-11-16:00:00:00+0000
GBP_USD,1.56653,1.57360,1.56199,1.56382,2014-11-17:00:00:00+0000
GBP_USD,1.56378,1.56790,1.56202,1.56275,2014-11-18:00:00:00+0000
GBP_USD,1.56276,1.57211,1.55900,1.56726,2014-11-19:00:00:00+0000
GBP_USD,1.56721,1.57369,1.56322,1.56926,2014-11-20:00:00:00+0000
GBP_USD,1.56920,1.57140,1.56264,1.56555,2014-11-21:00:00:00+0000
GBP_USD,1.56380,1.56560,1.56366,1.56451,2014-11-23:00:00:00+0000
GBP_USD,1.56455,1.57147,1.56288,1.56983,2014-11-24:00:00:00+0000
GBP_USD,1.56987,1.57358,1.56488,1.57201,2014-11-25:00:00:00+0000
GBP_USD,1.57207,1.58062,1.56794,1.57882,2014-11-26:00:00:00+0000
GBP_USD,1.57878,1.58260,1.57168,1.57262,2014-11-27:00:00:00+0000
GBP_USD,1.57268,1.57287,1.56144,1.56485,2014-11-28:00:00:00+0000
GBP_USD,1.56509,1.56509,1.56032,1.56121,2014-11-30:00:00:00+0000
GBP_USD,1.56117,1.57641,1.55856,1.57343,2014-12-01:00:00:00+0000
GBP_USD,1.57339,1.57435,1.56320,1.56468,2014-12-02:00:00:00+0000
GBP_USD,1.56466,1.57196,1.56194,1.56917,2014-12-03:00:00:00+0000
GBP_USD,1.56912,1.57256,1.56428,1.56787,2014-12-04:00:00:00+0000
GBP_USD,1.56790,1.56954,1.55683,1.55795,2014-12-05:00:00:00+0000
GBP_USD,1.55745,1.55796,1.55621,1.55659,2014-12-07:00:00:00+0000
GBP_USD,1.55654,1.56790,1.55414,1.56510,2014-12-08:00:00:00+0000
GBP_USD,1.56504,1.57174,1.56264,1.56846,2014-12-09:00:00:00+0000
GBP_USD,1.56843,1.57515,1.56476,1.57496,2014-12-10:00:00:00+0000
GBP_USD,1.57503,1.57570,1.56525,1.57190,2014-12-11:00:00:00+0000
GBP_USD,1.57185,1.57466,1.56950,1.57148,2014-12-12:00:00:00+0000
GBP_USD,1.57291,1.57370,1.57103,1.57236,2014-12-14:00:00:00+0000
GBP_USD,1.57240,1.57470,1.56016,1.56424,2014-12-15:00:00:00+0000
GBP_USD,1.56419,1.57864,1.56100,1.57429,2014-12-16:00:00:00+0000
GBP_USD,1.57424,1.57436,1.55400,1.55728,2014-12-17:00:00:00+0000
GBP_USD,1.55734,1.56774,1.55495,1.56673,2014-12-18:00:00:00+0000
GBP_USD,1.56673,1.56822,1.56058,1.56289,2014-12-19:00:00:00+0000
GBP_USD,1.56259,1.56302,1.56198,1.56280,2014-12-21:00:00:00+0000
GBP_USD,1.56274,1.56653,1.55733,1.55784,2014-12-22:00:00:00+0000
GBP_USD,1.55784,1.56086,1.54864,1.55215,2014-12-23:00:00:00+0000
GBP_USD,1.55209,1.55612,1.55044,1.55592,2014-12-24:00:00:00+0000
GBP_USD,1.55674,1.55702,1.55524,1.55589,2014-12-25:00:00:00+0000
GBP_USD,1.55588,1.55676,1.55372,1.55568,2014-12-26:00:00:00+0000
GBP_USD,1.55662,1.55698,1.55492,1.55520,2014-12-28:00:00:00+0000
GBP_USD,1.55522,1.55862,1.55060,1.55143,2014-12-29:00:00:00+0000
GBP_USD,1.55137,1.55737,1.55012,1.55659,2014-12-30:00:00:00+0000
GBP_USD,1.55656,1.56201,1.55498,1.55774,2014-12-31:00:00:00+0000
GBP_USD,1.55825,1.55873,1.55692,1.55797,2015-01-01:00:00:00+0000
GBP_USD,1.55793,1.55828,1.53272,1.53278,2015-01-02:00:00:00+0000
GBP_USD,1.53045,1.53103,1.51632,1.52846,2015-01-04:00:00:00+0000
GBP_USD,1.52850,1.53198,1.52034,1.52574,2015-01-05:00:00:00+0000
GBP_USD,1.52570,1.52740,1.51098,1.51348,2015-01-06:00:00:00+0000
GBP_USD,1.51353,1.51558,1.50549,1.51053,2015-01-07:00:00:00+0000
GBP_USD,1.51054,1.51177,1.50343,1.50856,2015-01-08:00:00:00+0000
GBP_USD,1.50850,1.51774,1.50842,1.51576,2015-01-09:00:00:00+0000
GBP_USD,1.51772,1.51939,1.51676,1.51889,2015-01-11:00:00:00+0000
GBP_USD,1.51894,1.51894,1.50989,1.51705,2015-01-12:00:00:00+0000
GBP_USD,1.51706,1.51921,1.50775,1.51678,2015-01-13:00:00:00+0000
GBP_USD,1.51684,1.52696,1.51456,1.52343,2015-01-14:00:00:00+0000
GBP_USD,1.52349,1.52672,1.51498,1.51804,2015-01-15:00:00:00+0000
GBP_USD,1.51811,1.52349,1.50750,1.51449,2015-01-16:00:00:00+0000
GBP_USD,1.51316,1.51468,1.51158,1.51415,2015-01-18:00:00:00+0000
GBP_USD,1.51416,1.51793,1.50834,1.50891,2015-01-19:00:00:00+0000
GBP_USD,1.50897,1.51996,1.50574,1.51450,2015-01-20:00:00:00+0000
GBP_USD,1.51445,1.51800,1.50758,1.51436,2015-01-21:00:00:00+0000
GBP_USD,1.51429,1.52130,1.49726,1.50067,2015-01-22:00:00:00+0000
GBP_USD,1.50068,1.50363,1.49512,1.49896,2015-01-23:00:00:00+0000
GBP_USD,1.50133,1.50194,1.49876,1.49938,2015-01-25:00:00:00+0000
GBP_USD,1.49946,1.51034,1.49925,1.50853,2015-01-26:00:00:00+0000
GBP_USD,1.50858,1.52237,1.50599,1.51891,2015-01-27:00:00:00+0000
GBP_USD,1.51891,1.52192,1.51316,1.51402,2015-01-28:00:00:00+0000
GBP_USD,1.51396,1.51626,1.50187,1.50777,2015-01-29:00:00:00+0000
GBP_USD,1.50771,1.50966,1.49894,1.50692,2015-01-30:00:00:00+0000
GBP_USD,1.50960,1.51028,1.50762,1.50842,2015-02-01:00:00:00+0000
GBP_USD,1.50835,1.50891,1.50060,1.50269,2015-02-02:00:00:00+0000
GBP_USD,1.50269,1.51982,1.49886,1.51410,2015-02-03:00:00:00+0000
GBP_USD,1.51416,1.52511,1.51396,1.51780,2015-02-04:00:00:00+0000
GBP_USD,1.51780,1.53435,1.51683,1.53190,2015-02-05:00:00:00+0000
GBP_USD,1.53191,1.53522,1.52112,1.52427,2015-02-06:00:00:00+0000
GBP_USD,1.52286,1.52515,1.52197,1.52399,2015-02-08:00:00:00+0000
GBP_USD,1.52393,1.52674,1.52010,1.52143,2015-02-09:00:00:00+0000
GBP_USD,1.52149,1.52758,1.51966,1.52588,2015-02-10:00:00:00+0000
GBP_USD,1.52588,1.52996,1.52192,1.52428,2015-02-11:00:00:00+0000
GBP_USD,1.52423,1.54152,1.52097,1.53903,2015-02-12:00:00:00+0000
GBP_USD,1.53901,1.54222,1.53714,1.53967,2015-02-13:00:00:00+0000
GBP_USD,1.54271,1.54276,1.53934,1.54016,2015-02-15:00:00:00+0000
GBP_USD,1.54017,1.54404,1.53396,1.53539,2015-02-16:00:00:00+0000
GBP_USD,1.53539,1.54028,1.53163,1.53521,2015-02-17:00:00:00+0000
GBP_USD,1.53527,1.54800,1.53419,1.54347,2015-02-18:00:00:00+0000
GBP_USD,1.54348,1.54655,1.54044,1.54192,2015-02-19:00:00:00+0000
GBP_USD,1.54198,1.54340,1.53436,1.53983,2015-02-20:00:00:00+0000
GBP_USD,1.53968,1.54004,1.53862,1.53873,2015-02-22:00:00:00+0000
GBP_USD,1.53874,1.54748,1.53326,1.54518,2015-02-23:00:00:00+0000
GBP_USD,1.54524,1.54744,1.54024,1.54566,2015-02-24:00:00:00+0000
GBP_USD,1.54566,1.55386,1.54530,1.55272,2015-02-25:00:00:00+0000
GBP_USD,1.55267,1.55524,1.53946,1.54145,2015-02-26:00:00:00+0000
GBP_USD,1.54146,1.54588,1.53844,1.54392,2015-02-27:00:00:00+0000
GBP_USD,1.54241,1.54296,1.54041,1.54049,2015-03-01:00:00:00+0000
GBP_USD,1.54056,1.54215,1.53516,1.53578,2015-03-02:00:00:00+0000
GBP_USD,1.53582,1.53977,1.53448,1.53668,2015-03-03:00:00:00+0000
GBP_USD,1.53667,1.53720,1.52524,1.52626,2015-03-04:00:00:00+0000
GBP_USD,1.52626,1.52696,1.52154,1.52472,2015-03-05:00:00:00+0000
GBP_USD,1.52467,1.52520,1.50322,1.50405,2015-03-06:00:00:00+0000
GBP_USD,1.50390,1.50644,1.50331,1.50581,2015-03-08:00:00:00+0000
GBP_USD,1.50576,1.51374,1.50513,1.51073,2015-03-09:00:00:00+0000
GBP_USD,1.51078,1.51102,1.50286,1.50772,2015-03-10:00:00:00+0000
GBP_USD,1.50767,1.50965,1.48932,1.49339,2015-03-11:00:00:00+0000
GBP_USD,1.49344,1.50274,1.48502,1.48914,2015-03-12:00:00:00+0000
GBP_USD,1.48914,1.48942,1.46994,1.47429,2015-03-13:00:00:00+0000
GBP_USD,1.47476,1.47556,1.47332,1.47544,2015-03-15:00:00:00+0000
GBP_USD,1.47544,1.48538,1.47480,1.48246,2015-03-16:00:00:00+0000
GBP_USD,1.48240,1.48454,1.47244,1.47504,2015-03-17:00:00:00+0000
GBP_USD,1.47499,1.51691,1.46354,1.49606,2015-03-18:00:00:00+0000
GBP_USD,1.49607,1.50101,1.46887,1.47602,2015-03-19:00:00:00+0000
GBP_USD,1.47602,1.49891,1.47222,1.49517,2015-03-20:00:00:00+0000
GBP_USD,1.49727,1.49901,1.49398,1.49423,2015-03-22:00:00:00+0000
GBP_USD,1.49424,1.49736,1.48388,1.49497,2015-03-23:00:00:00+0000
GBP_USD,1.49503,1.49842,1.48312,1.48338,2015-03-24:00:00:00+0000
GBP_USD,1.48343,1.49544,1.48337,1.48771,2015-03-25:00:00:00+0000
GBP_USD,1.48776,1.49941,1.48071,1.48554,2015-03-26:00:00:00+0000
GBP_USD,1.48549,1.49218,1.47968,1.48777,2015-03-27:00:00:00+0000
GBP_USD,1.48866,1.49012,1.48800,1.48838,2015-03-29:00:00:00+0000
GBP_USD,1.48833,1.48838,1.47527,1.48080,2015-03-30:01:00:00+0100
GBP_USD,1.48074,1.48717,1.47558,1.48307,2015-03-31:01:00:00+0100
GBP_USD,1.48306,1.48715,1.47395,1.48337,2015-04-01:01:00:00+0100
GBP_USD,1.48337,1.48684,1.47766,1.48283,2015-04-02:01:00:00+0100
GBP_USD,1.48277,1.49456,1.48107,1.49158,2015-04-03:01:00:00+0100
GBP_USD,1.49194,1.49346,1.49031,1.49201,2015-04-05:01:00:00+0100
GBP_USD,1.49201,1.49816,1.48706,1.48888,2015-04-06:01:00:00+0100
GBP_USD,1.48894,1.49206,1.48033,1.48214,2015-04-07:01:00:00+0100
GBP_USD,1.48208,1.49725,1.48192,1.48758,2015-04-08:01:00:00+0100
GBP_USD,1.48753,1.48864,1.46844,1.47159,2015-04-09:01:00:00+0100
GBP_USD,1.47164,1.47248,1.45872,1.46323,2015-04-10:01:00:00+0100
GBP_USD,1.46218,1.46462,1.46214,1.46371,2015-04-12:01:00:00+0100
GBP_USD,1.46377,1.46812,1.45662,1.46680,2015-04-13:01:00:00+0100
GBP_USD,1.46685,1.48019,1.46039,1.47721,2015-04-14:01:00:00+0100
GBP_USD,1.47721,1.48534,1.47010,1.48288,2015-04-15:01:00:00+0100
GBP_USD,1.48293,1.49698,1.48124,1.49265,2015-04-16:01:00:00+0100
GBP_USD,1.49270,1.50536,1.49164,1.49654,2015-04-17:01:00:00+0100
GBP_USD,1.49632,1.49731,1.49490,1.49645,2015-04-19:01:00:00+0100
GBP_USD,1.49641,1.49840,1.48882,1.49098,2015-04-20:01:00:00+0100
GBP_USD,1.49092,1.49732,1.48564,1.49306,2015-04-21:01:00:00+0100
GBP_USD,1.49305,1.50798,1.49133,1.50367,2015-04-22:01:00:00+0100
GBP_USD,1.50368,1.50704,1.49596,1.50515,2015-04-23:01:00:00+0100
GBP_USD,1.50513,1.51882,1.50276,1.51872,2015-04-24:01:00:00+0100
GBP_USD,1.51783,1.51855,1.51688,1.51732,2015-04-26:01:00:00+0100
GBP_USD,1.51738,1.52618,1.51068,1.52231,2015-04-27:01:00:00+0100
GBP_USD,1.52225,1.53432,1.51734,1.53312,2015-04-28:01:00:00+0100
GBP_USD,1.53313,1.54988,1.53279,1.54259,2015-04-29:01:00:00+0100
GBP_USD,1.54264,1.54922,1.53042,1.53542,2015-04-30:01:00:00+0100
GBP_USD,1.53542,1.53975,1.51144,1.51424,2015-05-01:01:00:00+0100
GBP_USD,1.51447,1.51654,1.51360,1.51534,2015-05-03:01:00:00+0100
GBP_USD,1.51533,1.51749,1.50902,1.51214,2015-05-04:01:00:00+0100
GBP_USD,1.51208,1.52186,1.50892,1.51682,2015-05-05:01:00:00+0100
GBP_USD,1.51682,1.52918,1.51502,1.52397,2015-05-06:01:00:00+0100
GBP_USD,1.52398,1.54480,1.51640,1.53957,2015-05-07:01:00:00+0100
GBP_USD,1.53954,1.55230,1.53551,1.54426,2015-05-08:01:00:00+0100
GBP_USD,1.54484,1.54553,1.54300,1.54374,2015-05-10:01:00:00+0100
GBP_USD,1.54378,1.56130,1.53932,1.55776,2015-05-11:01:00:00+0100
GBP_USD,1.55780,1.57109,1.55574,1.56690,2015-05-12:01:00:00+0100
GBP_USD,1.56687,1.57694,1.56337,1.57364,2015-05-13:01:00:00+0100
GBP_USD,1.57367,1.58150,1.57285,1.57719,2015-05-14:01:00:00+0100
GBP_USD,1.57723,1.58088,1.57017,1.57266,2015-05-15:01:00:00+0100
GBP_USD,1.57375,1.57455,1.57257,1.57392,2015-05-17:01:00:00+0100
GBP_USD,1.57388,1.57388,1.56383,1.56626,2015-05-18:01:00:00+0100
GBP_USD,1.56622,1.56696,1.54470,1.55122,2015-05-19:01:00:00+0100
GBP_USD,1.55126,1.55876,1.54725,1.55417,2015-05-20:01:00:00+0100
GBP_USD,1.55421,1.56998,1.55255,1.56573,2015-05-21:01:00:00+0100
GBP_USD,1.56576,1.56898,1.54604,1.54893,2015-05-22:01:00:00+0100
GBP_USD,1.54762,1.54874,1.54602,1.54726,2015-05-24:01:00:00+0100
GBP_USD,1.54730,1.55077,1.54569,1.54702,2015-05-25:01:00:00+0100
GBP_USD,1.54698,1.54705,1.53543,1.53948,2015-05-26:01:00:00+0100
GBP_USD,1.53944,1.54374,1.53018,1.53484,2015-05-27:01:00:00+0100
GBP_USD,1.53488,1.53856,1.52608,1.53201,2015-05-28:01:00:00+0100
GBP_USD,1.53205,1.53423,1.52367,1.52935,2015-05-29:01:00:00+0100
GBP_USD,1.52958,1.52966,1.52774,1.52868,2015-05-31:01:00:00+0100
GBP_USD,1.52865,1.53044,1.51706,1.51968,2015-06-01:01:00:00+0100
GBP_USD,1.51971,1.53672,1.51799,1.53361,2015-06-02:01:00:00+0100
GBP_USD,1.53358,1.53750,1.52514,1.53270,2015-06-03:01:00:00+0100
GBP_USD,1.53266,1.54413,1.53042,1.53592,2015-06-04:01:00:00+0100
GBP_USD,1.53596,1.53700,1.51906,1.52686,2015-06-05:01:00:00+0100
